sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
494776-48D-WDL,Dipole Biedermeier Breakfast Table,Jonathan Charles,Furniture > Dining > Dining Tables,1962,4316.4,"48''w x 48''d x 30''h
Acacia
Alder, Poplar, Brass, Silver leaf
","494776-48D-WDL-1,494776-48D-WDL-2,494776-48D-WDL-3,494776-48D-WDL-4"
494776-60D-WDL,Dipole Biedermeier Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,2233,4912.6,"60''w x 60''d x 30''h
Acacia
Alder, Poplar, Brass, Silver leaf
","494776-60D-WDL-1,494776-60D-WDL-2,494776-60D-WDL-3,494776-60D-WDL-4,494776-60D-WDL-5"
494777-72D-DLF,Contemporary Hyedua Circular Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,3032,6670.4,"72''w x 72''d x 29 7/8''h
Acacia
Brass, Hyedua veneer
","494777-72D-DLF-1,494777-72D-DLF-2,494777-72D-DLF-3"
495306-110L-DTM,"110"" Medium Driftwood Extending Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,5000,11000,"109 7/8''w x 50''d x 30''h
Stylish heavy distressing medium driftwood dining table with pedestal bases and thick stretcher.","495306-110L-DTM-1,495306-110L-DTM-2,495306-110L-DTM-3,495306-110L-DTM-4,495306-110L-DTM-5"
495986-72L-WGR,Berkley Walnut & Antique Mirror Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,2627,5779.4,"72''w x 44''d x 30''h
","495986-72L-WGR-1,495986-72L-WGR-2,495986-72L-WGR-3,495986-72L-WGR-4,495986-72L-WGR-5"
496000-72L-PGA,"Hamilton 72"" Round Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,2627,5779.4,"71 5/8''w x 71 5/8''d x 30 1/8''h
Paldao veneer
Brass
","496000-72L-PGA-1,496000-72L-PGA-2,496000-72L-PGA-3,496000-72L-PGA-4,496000-72L-PGA-5"
496034-72D-CWO,"Lodestone Round 72"" Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,2368,5209.6,"71 5/8''w x 71 5/8''d x 30''h
Oak veneer
Brass
","496034-72D-CWO-1,496034-72D-CWO-2,496034-72D-CWO-3,496034-72D-CWO-4,496034-72D-CWO-5"
496034-72D-WBL,"Round 72"" Bleached Walnut Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,2104,4628.8,"72''w x 72''d x 30 1/8''h
Walnut
Brass, Flat cut Walnut veneer
Classically styled 72 inch round bleached walnut dining table with cast brass ferrels.","496034-72D-WBL-1,496034-72D-WBL-2,496034-72D-WBL-3,496034-72D-WBL-4,496034-72D-WBL-5"
496082-65L-WBA,Barcelona Round Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,2460,5412,"64 3/8''w x 64 3/8''d x 30''h
Walnut quarter figured veneer
Stainless steel
","496082-65L-WBA-1,496082-65L-WBA-2,496082-65L-WBA-3,496082-65L-WBA-4,496082-65L-WBA-5"
496093-112L-BLW,Solar Spider Leg Dining Table 003-2-H61-BLW,Jonathan Charles,Furniture > Dining > Dining Tables,3383,7442.6,"112''w x 52''d x 30''h
Walnut
Brass, Walnut quarter figured veneer
","496093-112L-BLW-1,496093-112L-BLW-2,496093-112L-BLW-3,496093-112L-BLW-4,496093-112L-BLW-5"
496094-125L-TBK,Sidereal French Laundry Dining Table 003-2-A60-STO,Jonathan Charles,Furniture > Dining > Dining Tables,3383,7442.6,"173''w x 38''d x 29 3/4''h
Oak veneer
Oak, Brass
","496094-125L-TBK-1,496094-125L-TBK-2,496094-125L-TBK-3,496094-125L-TBK-4,496094-125L-TBK-5"
496095-140L-PEW,Synodic Swedish Dining Table 003-2-H63-LMS,Jonathan Charles,Furniture > Dining > Dining Tables,2153,4736.6,"140 1/8''w x 44''d x 30''h
Acacia
","496095-140L-PEW-1,496095-140L-PEW-2,496095-140L-PEW-3,496095-140L-PEW-4,496095-140L-PEW-5"
496096-100L-TBK,Epoch Trestle Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,3383,7442.6,"100''w x 42''d x 30''h
Oak
Oak veneer, Brass
","496096-100L-TBK-1,496096-100L-TBK-2,496096-100L-TBK-3,496096-100L-TBK-4,496096-100L-TBK-5"
496104-120L-CHK,Lenticular Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,1839,4045.8,"120''w x 48''d x 30''h
Oak
","496104-120L-CHK-1,496104-120L-CHK-2,496104-120L-CHK-3,496104-120L-CHK-4,496104-120L-CHK-5"
496123-100L-CHK,Asperitas Rectangle Dining Table ,Jonathan Charles,Furniture > Dining > Dining Tables,2153,4736.6,"100''w x 42''d x 29 1/8''h
Oak
Oak veneer
","496123-100L-CHK-1,496123-100L-CHK-2,496123-100L-CHK-3,496123-100L-CHK-4,496123-100L-CHK-5"
500261-108L-EGN,"Gatsby 108"" Contemporary Grey Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3020,6644,"108''w x 44''d x 29 3/4''h
Eucalyptus Figured veneer
Acacia, Stainless steel
This dining table features a fixed top with an Art Deco inspired, Eucalyptus veneer pattern and a stainless steel base.","500261-108L-EGN-1,500261-108L-EGN-2,500261-108L-EGN-3,500261-108L-EGN-4"
500261-84L-EGN,"Gatsby 84"" Contemporary Grey Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3020,6644,"84''w x 44''d x 29 3/4''h
Eucalyptus Figured veneer
Acacia, Stainless steel
This dining table features a fixed top with an Art Deco inspired, Eucalyptus veneer pattern and a stainless steel base.","500261-84L-EGN-1,500261-84L-EGN-2,500261-84L-EGN-3,500261-84L-EGN-4"
500261-96L-EGN,"Gatsby 96"" Contemporary Grey Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3020,6644,"96''w x 44''d x 29 3/4''h
Eucalyptus Figured veneer
Stainless steel, White brass
This dining table features a fixed top with an Art Deco inspired, Eucalyptus veneer pattern and a stainless steel base.","500261-96L-EGN-1,500261-96L-EGN-2,500261-96L-EGN-3,500261-96L-EGN-4"
500263-54D-EGN,"Gatsby 54"" Round Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3162,6956.4,"54''w x 54''d x 30''h
Eucalyptus Figured veneer
Stainless steel
",500263-54D-EGN-1
500263-60D-EGN,"Gatsby 60"" Round Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3285,7227,"60''w x 60''d x 30''h
Eucalyptus Figured veneer
Stainless steel
",500263-60D-EGN-1
500290-108L-DFO,"Geometric 108"" Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3260,7172,"108''w x 44''d x 30 1/8''h
Oak veneer
Brass
","500290-108L-DFO-1,500290-108L-DFO-2,500290-108L-DFO-3,500290-108L-DFO-4,500290-108L-DFO-5"
500290-84L-DFO,"Geometric 84"" Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3260,7172,"84''w x 44''d x 30 1/8''h
Oak veneer
Brass
","500290-84L-DFO-1,500290-84L-DFO-2,500290-84L-DFO-3,500290-84L-DFO-4,500290-84L-DFO-5"
500290-96L-DFO,"Geometric 96"" Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3260,7172,"96''w x 44''d x 30 1/8''h
Oak veneer
Brass
","500290-96L-DFO-1,500290-96L-DFO-2,500290-96L-DFO-3,500290-96L-DFO-4,500290-96L-DFO-5"
500319-108L-MEF-BSG,Fusion Rectangular Macassar Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,2104,4628.8,"108''w x 43 3/4''d x 30''h
Marcassar veneer
Brass
","500319-108L-MEF-BSG-1,500319-108L-MEF-BSG-2,500319-108L-MEF-BSG-3,500319-108L-MEF-BSG-4,500319-108L-MEF-BSG-5"
500347-BASE-BAE,SMALL BASE ONLY of the Fusion Chinoiserie Antique Etched Brass Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,1975,4345,"24 3/8''w x 24 3/8''d x 29''h
Brass
",500347-BASE-BAE-1
500348-120L-WTL,Toulouse Dining Table,Jonathan Charles,Furniture > Dining > Dining Tables,2460,5412,"120''w x 42''d x 30''h
","500348-120L-WTL-1,500348-120L-WTL-2,500348-120L-WTL-3,500348-120L-WTL-4,500348-120L-WTL-5"
500398-116L-NDK,Upwelling Stone Leg Dining Table ,Jonathan Charles,Furniture > Dining > Dining Tables,3069,6751.8,"116 1/8''w x 44 1/8''d x 30''h
Koto veneer
Stainless steel, Koto veneer, Travertin marble
","500398-116L-NDK-1,500398-116L-NDK-2,500398-116L-NDK-3,500398-116L-NDK-4,500398-116L-NDK-5"
500405-62D-NTS-BASE,Leeward - Base only,Jonathan Charles,Furniture > Dining > Dining Tables,1995,4389,"24''w x 24''d x 29 1/4''h
Travertin marble
Stainless steel
Abbey Round dining table","500405-62D-NTS-BASE-1,500405-62D-NTS-BASE-2,500405-62D-NTS-BASE-3,500405-62D-NTS-BASE-4,500405-62D-NTS-BASE-5"
500418-BLO,Seamount Oak Pedistal Table with Wood Top ,Jonathan Charles,Furniture > Dining > Dining Tables,1224,2692.8,"44''w x 44''d x 30 1/8''h
Oak veneer
Oak
","500418-BLO-1,500418-BLO-2,500418-BLO-3,500418-BLO-4,500418-BLO-5"
530021-54D-GYO,"Overbury 54"" Grey Oak Breakfast Table",Jonathan Charles,Furniture > Dining > Dining Tables,1956,4303.2,"54''w x 54''d x 29 1/2''h
Oak
Oak veneer
","530021-54D-GYO-1,530021-54D-GYO-2,530021-54D-GYO-3,530021-54D-GYO-4,530021-54D-GYO-5"
530024-54D-GYO,"Longwood 54"" Round-to-Oval Grey Oak Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,3162,6956.4,"54''w x 54''d x 30 1/8''h
","530024-54D-GYO-1,530024-54D-GYO-2,530024-54D-GYO-3,530024-54D-GYO-4,530024-54D-GYO-5"
530054-70D-VWO,"Lacock 70"" Venetian White Oak Dining Table with Silver Gilding",Jonathan Charles,Furniture > Dining > Dining Tables,2897,6373.4,"70 7/8''w x 70 7/8''d x 29 1/2''h
Oak
Oak veneer, Silver leaf
","530054-70D-VWO-1,530054-70D-VWO-2,530054-70D-VWO-3,530054-70D-VWO-4,530054-70D-VWO-5"
540058-105L-WMC,"105"" Warm Chestnut Library Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,2946,6481.2,"105''w x 38''d x 30''h
Chestnut wood
","540058-105L-WMC-1,540058-105L-WMC-2,540058-105L-WMC-3,540058-105L-WMC-4,540058-105L-WMC-5"
540075-80L-PEF,"80"" Ebonised & Rattan Parson Dining Table",Jonathan Charles,Furniture > Dining > Dining Tables,2239,4925.8,"80''w x 36 3/8''d x 30''h
Acacia
Rattan fiber
80"" Simple parson dining table in an ebonised finish with ebonised rattan on the legs and apron.",540075-80L-PEF-1
500286-DFO,Geometric Dark French Oak Vanity,Jonathan Charles,Furniture > Living > Desks,2381,5238.2,"63''w x 23 5/8''d x 30''h
Oak veneer
Brass
","500286-DFO-1,500286-DFO-2"
491020-ADG,Casual Rectangular Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"18''w x 28''d x 28''h
Acacia
Oak, Oak veneer, Acacia veneer
French country style antique dark grey side table with heavily distressed finish on the top and under tier.","491020-ADG-1,491020-ADG-2,491020-ADG-3,491020-ADG-4,491020-ADG-5"
491020-CFW,Casual Rectangular Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"18''w x 28''d x 28''h
Acacia
Oak, Oak veneer, Acacia veneer
French country style walnut side table with heavily distressed finish on the top and under tier. (Old code: 495234)","491020-CFW-1,491020-CFW-2,491020-CFW-3,491020-CFW-4,491020-CFW-5"
491020-DTD,Casual Rectangular Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"18''w x 28''d x 28''h
Acacia
Acacia veneer
French country style dark driftwood side table with heavily distressed finish on the top and under tier.","491020-DTD-1,491020-DTD-2,491020-DTD-3,491020-DTD-4,491020-DTD-5"
491020-DTM,Casual Rectangular Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"18''w x 28''d x 28''h
Acacia
Acacia veneer
French country style medium driftwood side table with heavily distressed finish on the top and under tier.","491020-DTM-1,491020-DTM-2,491020-DTM-3,491020-DTM-4,491020-DTM-5"
491020-DTW,Casual Rectangular Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"18''w x 28''d x 28''h
Acacia
Acacia veneer
French country style whitewash driftwood side table with heavily distressed finish on the top and under tier.","491020-DTW-1,491020-DTW-2,491020-DTW-3,491020-DTW-4,491020-DTW-5"
491020-PDA,Casual Rectangular Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"18''w x 28''d x 28''h
Acacia
Acacia veneer
French country style dark ale side table with heavily distressed finish on the top and under tier.","491020-PDA-1,491020-PDA-2,491020-PDA-3,491020-PDA-4,491020-PDA-5"
491022-CFW,Casual Round Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,443,974.6,"25''w x 25''d x 28''h
Acacia
Acacia veneer
French country style distressed walnut round lamp table top upon three stretchered sabre legs. (Old code: 495236)","491022-CFW-1,491022-CFW-2,491022-CFW-3,491022-CFW-4"
491022-DTM,Casual Round Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,443,974.6,"25''w x 25''d x 28''h
Acacia
Acacia veneer
French country style distressed medium driftwood round lamp table top upon three stretchered sabre legs.",491022-DTM-1
491023-CFW,Casual Square Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"16''w x 16''d x 26 1/8''h
Acacia
Oak, Oak veneer, Acacia veneer
","491023-CFW-1,491023-CFW-2,491023-CFW-3,491023-CFW-4,491023-CFW-5"
491023-DTM,Casual Square Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,480,1056,"16''w x 16''d x 26 1/8''h
Acacia
Oak, Oak veneer, Acacia veneer
","491023-DTM-1,491023-DTM-2,491023-DTM-3,491023-DTM-4,491023-DTM-5"
491023-PAL,Remanence Square Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,508,1117.6,"16''w x 16''d x 26''h
Stainless steel
","491023-PAL-1,491023-PAL-2,491023-PAL-3,491023-PAL-4,491023-PAL-5"
491023-RPL,Remanence Square Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,508,1117.6,"16''w x 16''d x 26''h
Stainless steel
","491023-RPL-1,491023-RPL-2,491023-RPL-3,491023-RPL-4,491023-RPL-5"
491037-CFW,Trefoil Side Table in Country Walnut,Jonathan Charles,Furniture > Living > Tables > End Tables,339,745.8,"16''w x 15 1/8''d x 26''h
Acacia
Acacia veneer
","491037-CFW-1,491037-CFW-2,491037-CFW-3"
491037-DTM,Trefoil Side Table in Medium Driftwood,Jonathan Charles,Furniture > Living > Tables > End Tables,339,745.8,"16''w x 15 1/8''d x 26''h
Acacia
Acacia veneer
","491037-DTM-1,491037-DTM-2,491037-DTM-3"
491037-DTW,Trefoil Side Table in Whitewash Driftwood,Jonathan Charles,Furniture > Living > Tables > End Tables,339,745.8,"16''w x 15 1/8''d x 26''h
Acacia
Acacia veneer
","491037-DTW-1,491037-DTW-2,491037-DTW-3,491037-DTW-4,491037-DTW-5"
491043-CFW,Quatrefoil Lamp Table in Country Walnut,Jonathan Charles,Furniture > Living > Tables > End Tables,443,974.6,"26''w x 26''d x 28''h
Acacia
Celtis veneer, Acacia veneer
Country walnut quatrefoil lamp table with an under-tier.","491043-CFW-1,491043-CFW-2,491043-CFW-3,491043-CFW-4,491043-CFW-5"
491043-DTM,Quatrefoil Lamp Table in Medium Driftwood,Jonathan Charles,Furniture > Living > Tables > End Tables,443,974.6,"26''w x 26''d x 28''h
Acacia
Celtis veneer, Acacia veneer
Medium driftwood quatrefoil lamp table with an under-tier.",491043-DTM-1
491043-DTW,Quatrefoil Lamp Table in Whitewash Driftwood,Jonathan Charles,Furniture > Living > Tables > End Tables,443,974.6,"26''w x 26''d x 28''h
Acacia
Celtis veneer, Acacia veneer
Whitewash driftwood quatrefoil lamp table with an under-tier.",491043-DTW-1
491043-RGA,Quatrefoil Lamp Table in Rustic Grey,Jonathan Charles,Furniture > Living > Tables > End Tables,443,974.6,"26''w x 26''d x 28''h
Acacia
Celtis veneer
Rustic grey quatrefoil lamp table with an under-tier.","491043-RGA-1,491043-RGA-2,491043-RGA-3,491043-RGA-4,491043-RGA-5"
491072-CFW,Round Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,591,1300.2,"24''w x 24''d x 26 1/4''h
Acacia
Iron, Acacia veneer
","491072-CFW-1,491072-CFW-2,491072-CFW-3"
491072-DTM,Round Medium Driftwood Side Table with Wrought Iron Base,Jonathan Charles,Furniture > Living > Tables > End Tables,591,1300.2,"24''w x 24''d x 26 1/4''h
Acacia
Iron, Acacia veneer
",491072-DTM-1
491075-CFW,Circular Table,Jonathan Charles,Furniture > Living > Tables > End Tables,468,1029.6,"24 1/8''w x 24 1/8''d x 25 1/8''h
Acacia
Acacia veneer
","491075-CFW-1,491075-CFW-2,491075-CFW-3"
491160-LBC,Quatrefoil Light Brown Chestnut Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,579,1273.8,"26''w x 26''d x 28''h
Iron
Oak
Quatrefoil lamp table in light brown chesnut finish with a wrought iron base.","491160-LBC-1,491160-LBC-2,491160-LBC-3,491160-LBC-4,491160-LBC-5"
491161-LBC,Trefoil Light Brown Chestnut Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,437,961.4,"15 1/8''w x 16''d x 26''h
Iron
Acacia
Side table with a trefoil light brown chesnut top and a wrought iron base.","491161-LBC-1,491161-LBC-2,491161-LBC-3,491161-LBC-4,491161-LBC-5"
491189-LBC,Round Light Brown Chestnut & Rattan Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,782,1720.4,"26''w x 26''d x 28''h
Oak
Cane, Iron
","491189-LBC-1,491189-LBC-2,491189-LBC-3,491189-LBC-4,491189-LBC-5"
492021-WAL,Round parquet topped side table,Jonathan Charles,Furniture > Living > Tables > End Tables,997,2193.4,"24''w x 24''d x 26''h
Acacia
Oak, Oak veneer, Brass
","492021-WAL-1,492021-WAL-2,492021-WAL-3,492021-WAL-4,492021-WAL-5"
492099-WAL,Walnut Cricket Table,Jonathan Charles,Furniture > Living > Tables > End Tables,886,1949.2,"26 7/8''w x 26 7/8''d x 29 1/8''h
Acacia
Brass
Round walnut cricket table with three drop down leaves, a triangular shelf and tapering legs. (Old salescode: 492099)","492099-WAL-1,492099-WAL-2,492099-WAL-3,492099-WAL-4"
492399-MAH,Regency Mahogany Round Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,1476,3247.2,"24''w x 24''d x 28''h
Acacia
Oak, Mahogany Khaya Crotch veneer, Oak veneer, Brass
","492399-MAH-1,492399-MAH-2,492399-MAH-3"
492597-MAH,Empire Style Mahogany Table,Jonathan Charles,Furniture > Living > Tables > End Tables,1151,2532.2,"24''w x 24''d x 25 5/8''h
Acacia
Mahogany Khaya Crotch veneer
",492597-MAH-1
493125-LNO,Natural Oak Square Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,1415,3113,"24''w x 24''d x 25''h
Oak
Oak veneer
","493125-LNO-1,493125-LNO-2,493125-LNO-3,493125-LNO-4,493125-LNO-5"
493369-GYO,Elizabethan Style Grey Oak Pembroke Table,Jonathan Charles,Furniture > Living > Tables > End Tables,1138,2503.6,"20 1/2''w x 28''d x 28''h
Oak
Oak veneer, Brass
","493369-GYO-1,493369-GYO-2,493369-GYO-3,493369-GYO-4,493369-GYO-5"
493497-DCW,Chippendale gothic rectangular side table,Jonathan Charles,Furniture > Living > Tables > End Tables,825,1815,"24''w x 17''d x 28 1/2''h
Acacia
Walnut crotch veneer
","493497-DCW-1,493497-DCW-2,493497-DCW-3,493497-DCW-4,493497-DCW-5"
493577-SAM,Walnut lamp table with satinwood inlaid top,Jonathan Charles,Furniture > Living > Tables > End Tables,769,1691.8,"29''w x 29''d x 29 1/2''h
Acacia
Cong veneer, Marquetry veneer
","493577-SAM-1,493577-SAM-2,493577-SAM-3,493577-SAM-4"
493599-DCW,Dark walnut oval lamp table,Jonathan Charles,Furniture > Living > Tables > End Tables,665,1463,"18''w x 13''d x 27''h
Acacia
Walnut crotch veneer
","493599-DCW-1,493599-DCW-2,493599-DCW-3,493599-DCW-4,493599-DCW-5"
493934-WAL,Walnut two drawer side table,Jonathan Charles,Furniture > Living > Tables > End Tables,782,1720.4,"24 1/8''w x 17 1/8''d x 28 1/2''h
Acacia
Oak, Oak veneer, Brass
","493934-WAL-1,493934-WAL-2,493934-WAL-3,493934-WAL-4,493934-WAL-5"
494000-EC001,White Smoke Eggshell Round Side Table with Drawer,Jonathan Charles,Furniture > Living > Tables > End Tables,1544,3396.8,"30 1/2''w x 30 1/2''d x 29''h
Acacia
Brass, Sycamore veneer, Egg shell
","494000-EC001-1,494000-EC001-2,494000-EC001-3,494000-EC001-4,494000-EC001-5"
494000-SAS,Art Deco Satin Round Side Table with Drawer,Jonathan Charles,Furniture > Living > Tables > End Tables,1009,2219.8,"30 1/2''w x 30 1/2''d x 29''h
Acacia
Santos rosewood veneer
Art Deco inspired santos rosewood veneered and ebonised side table with drawer, and brass hardware. (Old salescode: 494000-SAS-BRS)","494000-SAS-1,494000-SAS-2,494000-SAS-3,494000-SAS-4,494000-SAS-5"
494003-LAM,Round Antique Mahogany Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,898,1975.6,"24''w x 24''d x 25''h
Acacia
Oak, Mahogany Khaya Crotch veneer, Oak veneer
","494003-LAM-1,494003-LAM-2,494003-LAM-3,494003-LAM-4"
494003-MBL,Round Bleached Walnut Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,788,1733.6,"24''w x 24''d x 25''h
Acacia
Oak, Oak veneer, Walnut crotch veneer
","494003-MBL-1,494003-MBL-2,494003-MBL-3,494003-MBL-4,494003-MBL-5"
494078-WAL,Walnut Bistro Table,Jonathan Charles,Furniture > Living > Tables > End Tables,591,1300.2,"28''w x 28''d x 28''h
Acacia
Iron, Camelina crotch veneer
","494078-WAL-1,494078-WAL-2,494078-WAL-3,494078-WAL-4"
494140-B-SG01,Large Scagliola & Bronze Round Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,880,1936,"24 3/4''w x 24 3/4''d x 26 1/4''h
Iron
Imitation gold leaf, Scagliola
",494140-B-SG01-1
494140-G-GES,Large Églomisé & Gilded Iron Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,769,1691.8,"24 3/4''w x 24 3/4''d x 26 1/4''h
Iron
Imitation gold leaf
","494140-G-GES-1,494140-G-GES-2,494140-G-GES-3,494140-G-GES-4,494140-G-GES-5"
494288-LAM,Mahogany Oval Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,782,1720.4,"20''w x 12''d x 25''h
Acacia
Mahogany Khaya Crotch veneer, Glass
","494288-LAM-1,494288-LAM-2,494288-LAM-3"
494397-MAS,Art Deco Style Three-Tier Faux Macassar Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,732,1610.4,"24 5/8''w x 24 3/8''d x 26''h
Acacia
Marcassar veneer
","494397-MAS-1,494397-MAS-2,494397-MAS-3,494397-MAS-4,494397-MAS-5"
494402-LAW,Argentinian walnut & black glass side table,Jonathan Charles,Furniture > Living > Tables > End Tables,1157,2545.4,"28''w x 16''d x 25''h
Acacia
Glass, Ofram veneer
","494402-LAW-1,494402-LAW-2"
494517-MAS,Anthracite Faux Shagreen and Macassar Ebony Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,855,1881,"18''w x 29 1/2''d x 26''h
Acacia
Brass, Shagreen, Marcassar veneer
","494517-MAS-1,494517-MAS-2"
494522-DLF,Ivory Shagreen Rectangular Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,628,1381.6,"16''w x 11 1/4''d x 25''h
Acacia
Shagreen, Marcassar veneer, Hyedua veneer
","494522-DLF-1,494522-DLF-2,494522-DLF-3,494522-DLF-4,494522-DLF-5"
494602-WAL,Country Living Style Walnut Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,591,1300.2,"14''w x 28''d x 28''h
Acacia
",494602-WAL-1
494636-WAL,Victorian style walnut side table,Jonathan Charles,Furniture > Living > Tables > End Tables,591,1300.2,"24''w x 24''d x 26''h
Acacia
Acacia veneer
","494636-WAL-1,494636-WAL-2,494636-WAL-3"
494886-ACS,Grey Painted Rectangular Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,818,1799.6,"31''w x 11''d x 33''h
Acacia
","494886-ACS-1,494886-ACS-2,494886-ACS-3,494886-ACS-4,494886-ACS-5"
494976-NKB,Gatsby Black Nickel Drinks Table,Jonathan Charles,Furniture > Living > Tables > End Tables,661,1454.2,"12 7/8''w x 12 1/2''d x 24 1/2''h
Stainless steel
Glass
","494976-NKB-1,494976-NKB-2,494976-NKB-3,494976-NKB-4,494976-NKB-5"
494979-DMF,Tailfin Side Table,Jonathan Charles,Furniture > Living > Tables > End Tables,794,1746.8,"22''w x 22''d x 26''h
Acacia
Brass, Stainless steel
","494979-DMF-1,494979-DMF-2,494979-DMF-3,494979-DMF-4,494979-DMF-5"
495007-SAM,Napoleon III style round side table with fine inlay,Jonathan Charles,Furniture > Living > Tables > End Tables,1101,2422.2,"24''w x 24''d x 25''h
Acacia
Marquetry veneer, Sycamore veneer, Flaky Plantree veneer, Eucalyptus Figured veneer
","495007-SAM-1,495007-SAM-2,495007-SAM-3,495007-SAM-4"
495011-LAB,Cosmo Round Antique Brass End Table,Jonathan Charles,Furniture > Living > Tables > End Tables,892,1962.4,"24 1/8''w x 24 1/8''d x 26 1/4''h
Brass
Glass
","495011-LAB-1,495011-LAB-2,495011-LAB-3,495011-LAB-4"
495011-NKB,Gatsby Round Black Nickel End Table,Jonathan Charles,Furniture > Living > Tables > End Tables,1312,2886.4,"24 1/8''w x 24 1/8''d x 26 1/4''h
Stainless steel
Glass
","495011-NKB-1,495011-NKB-2,495011-NKB-3,495011-NKB-4"
495025-BRO,Bronze finish hammered iron circular wine table,Jonathan Charles,Furniture > Living > Tables > End Tables,972,2138.4,"13''w x 13''d x 26''h
Brass
Glass
","495025-BRO-1,495025-BRO-2,495025-BRO-3,495025-BRO-4"
495078-MAO,"24"" Midcentury Style Circular Black Mocha Oak Side Table with Glass Top",Jonathan Charles,Furniture > Living > Tables > End Tables,892,1962.4,"23 7/8''w x 23 7/8''d x 25''h
Oak
Glass, Brass
Stylish oak and white brass circular coffee table of angular architectural form with glass top inspired by midcentury Italian design.","495078-MAO-1,495078-MAO-2,495078-MAO-3,495078-MAO-4"
495083-BRO,Hammered Antique Black Brass Freeform Lamp Table,Jonathan Charles,Furniture > Living > Tables > End Tables,517,1137.4,"20 1/8''w x 14''d x 24''h
Brass
Glass
","495083-BRO-1,495083-BRO-2,495083-BRO-3,495083-BRO-4,495083-BRO-5"
495100-GIL,Empire Style Winged Sofa Table,Jonathan Charles,Furniture > Living > Tables > End Tables,1034,2274.8,"26 1/8''w x 14 5/8''d x 26''h
Aluminum, Imitation gold leaf
","495100-GIL-1,495100-GIL-2,495100-GIL-3,495100-GIL-4"
495168-AMA,Macassar Ebony Torchere with White Brass Detail,Jonathan Charles,Furniture > Living > Tables > End Tables,892,1962.4,"12''w x 12''d x 44''h
Acacia
White brass
","495168-AMA-1,495168-AMA-2,495168-AMA-3,495168-AMA-4,495168-AMA-5"
495205-SGT-BRO,Teal Faux Shagreen and Bronze Legged End Table,Jonathan Charles,Furniture > Living > Tables > End Tables,1255,2761,"16 7/8''w x 27''d x 28''h
Acacia
Brass, Shagreen
","495205-SGT-BRO-1,495205-SGT-BRO-2"
